Watching PID 68277 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.005  ;  247404.00;  245572.00;  221652.00
1.004  ;  247472.00;  245640.00;  221680.00
1.004  ;  247656.00;  245824.00;  222480.00
1.004  ;  247708.00;  245876.00;  222208.00
1.005  ;  247812.00;  245980.00;  222556.00
1.004  ;  247812.00;  245980.00;  221540.00
1.004  ;  247812.00;  245980.00;  222604.00
1.004  ;  248000.00;  246168.00;  221884.00
1.004  ;  248008.00;  246176.00;  221328.00
1.004  ;  248100.00;  246268.00;  221916.00
1.004  ;  248308.00;  246476.00;  221700.00
1.004  ;  248460.00;  246628.00;  222156.00
1.004  ;  248608.00;  246776.00;  221792.00
1.004  ;  248628.00;  246796.00;  221380.00
1.004  ;  248848.00;  247016.00;  222168.00
1.004  ;  248864.00;  247032.00;  221424.00
1.004  ;  249012.00;  247180.00;  222324.00
1.004  ;  249080.00;  247248.00;  221396.00
1.005  ;  249116.00;  247284.00;  220076.00
1.004  ;  249216.00;  247384.00;  221252.00
1.005  ;  249456.00;  247624.00;  222016.00
1.004  ;  249588.00;  247756.00;  221160.00
1.004  ;  249676.00;  247844.00;  221208.00
1.004  ;  249696.00;  247864.00;  221372.00
1.004  ;  249788.00;  247956.00;  220812.00
1.005  ;  249788.00;  247956.00;  216436.00
1.005  ;  249788.00;  247956.00;  221312.00
1.004  ;  249820.00;  247988.00;  221204.00
1.005  ;  249872.00;  248040.00;  220732.00
1.005  ;  250120.00;  248288.00;  221320.00
1.005  ;  250260.00;  248428.00;  220784.00
1.005  ;  250368.00;  248536.00;  221676.00
