Watching PID 11771 page references for every 1 seconds...
Est(s) ;    RSS(kB);    PSS(kB);    Ref(kB)
1.004  ;  208688.00;  206920.00;    5296.00
1.004  ;  208688.00;  206920.00;    5428.00
1.004  ;  208688.00;  206920.00;    5676.00
1.004  ;  208688.00;  206920.00;    4872.00
1.004  ;  208688.00;  206920.00;    4940.00
1.004  ;  208688.00;  206920.00;    5408.00
1.004  ;  208688.00;  206920.00;    5660.00
1.004  ;  208688.00;  206920.00;    5648.00
1.004  ;  208688.00;  206920.00;    5488.00
1.004  ;  208688.00;  206920.00;   66672.00
1.004  ;  237088.00;  235320.00;  120148.00
1.004  ;  237088.00;  235320.00;   71772.00
1.004  ;  242640.00;  240872.00;  118416.00
1.004  ;  242640.00;  240872.00;   78640.00
1.004  ;  249768.00;  248000.00;  121548.00
1.004  ;  249768.00;  248000.00;   67128.00
1.005  ;  263040.00;  261272.00;  128980.00
1.005  ;  263040.00;  261272.00;   68924.00
1.005  ;  263040.00;  261272.00;  119756.00
1.005  ;  269116.00;  267348.00;   64520.00
1.005  ;  269116.00;  267348.00;  119064.00
1.005  ;  269116.00;  267348.00;   64564.00
1.005  ;  275216.00;  273448.00;  121836.00
1.005  ;  281400.00;  279632.00;   65692.00
1.005  ;  286940.00;  285172.00;  124608.00
1.005  ;  293276.00;  291508.00;   65480.00
1.005  ;  293276.00;  291508.00;  123340.00
1.005  ;  299352.00;  297584.00;   63264.00
1.005  ;  299352.00;  297584.00;  120412.00
1.005  ;  305428.00;  303660.00;   63404.00
1.005  ;  305428.00;  303660.00;  121200.00
1.005  ;  311556.00;  309788.00;   64072.00
1.005  ;  322356.00;  320588.00;   26048.00
1.005  ;  328432.00;  326664.00;   57360.00
1.006  ;  334724.00;  332956.00;   53180.00
1.006  ;  334724.00;  332956.00;   31904.00
1.005  ;  346224.00;  344456.00;   45884.00
1.006  ;  347372.00;  345604.00;   57184.00
1.006  ;  353448.00;  351680.00;   51044.00
1.005  ;  353448.00;  351680.00;   27228.00
1.006  ;  359632.00;  357864.00;   49908.00
1.006  ;  370788.00;  369020.00;   55456.00
1.006  ;  370788.00;  369020.00;   34848.00
1.006  ;  383124.00;  381356.00;   38700.00
1.006  ;  399672.00;  397904.00;   54472.00
1.006  ;  421668.00;  419900.00;   56068.00
1.006  ;  421668.00;  419900.00;   30456.00
1.006  ;  425324.00;  423556.00;  109660.00
1.007  ;  425324.00;  423556.00;   94888.00
1.007  ;  425324.00;  423556.00;   95296.00
1.007  ;  425324.00;  423556.00;   96392.00
1.007  ;  425324.00;  423556.00;  104584.00
1.007  ;  425324.00;  423556.00;   98396.00
1.007  ;  425324.00;  423556.00;   96700.00
1.007  ;  425324.00;  423556.00;   95624.00
1.007  ;  425324.00;  423556.00;   96712.00
1.007  ;  425324.00;  423556.00;  104636.00
1.006  ;  425324.00;  423556.00;   91632.00
1.007  ;  425324.00;  423556.00;   92660.00
1.007  ;  425324.00;  423556.00;   95524.00
1.007  ;  425324.00;  423556.00;  106332.00
1.007  ;  425324.00;  423556.00;   93752.00
1.007  ;  425324.00;  423556.00;   97172.00
1.007  ;  425324.00;  423556.00;  105060.00
1.007  ;  425324.00;  423556.00;   93760.00
1.007  ;  425324.00;  423556.00;   95760.00
1.007  ;  425324.00;  423556.00;   95796.00
1.007  ;  425324.00;  423556.00;  104932.00
1.007  ;  425324.00;  423556.00;   94544.00
1.007  ;  425324.00;  423556.00;   92932.00
1.007  ;  425324.00;  423556.00;   95200.00
1.007  ;  425324.00;  423556.00;  105932.00
1.007  ;  425324.00;  423556.00;   92564.00
1.007  ;  425324.00;  423556.00;   91932.00
1.007  ;  425324.00;  423556.00;  104628.00
1.007  ;  425324.00;  423556.00;   92996.00
1.007  ;  425324.00;  423556.00;   93616.00
1.007  ;  425324.00;  423556.00;   95504.00
1.007  ;  425324.00;  423556.00;  106308.00
1.006  ;  425324.00;  423556.00;   94296.00
1.007  ;  425324.00;  423556.00;   92044.00
1.007  ;  425324.00;  423556.00;   96388.00
1.007  ;  425324.00;  423556.00;   98732.00
1.007  ;  425324.00;  423556.00;   93868.00
1.007  ;  425324.00;  423556.00;   96712.00
1.007  ;  425324.00;  423556.00;  104964.00
1.007  ;  425324.00;  423556.00;   93500.00
1.007  ;  425324.00;  423556.00;   92104.00
1.007  ;  425324.00;  423556.00;   95208.00
1.007  ;  425324.00;  423556.00;   96568.00
1.007  ;  425324.00;  423556.00;  104780.00
1.007  ;  425324.00;  423556.00;   95348.00
1.007  ;  425324.00;  423556.00;   94488.00
1.007  ;  425324.00;  423556.00;   94920.00
1.007  ;  425324.00;  423556.00;  105572.00
1.007  ;  425324.00;  423556.00;   93104.00
1.007  ;  425324.00;  423556.00;   92460.00
1.007  ;  425324.00;  423556.00;   96704.00
1.007  ;  425324.00;  423556.00;  104944.00
1.007  ;  425324.00;  423556.00;   94696.00
1.007  ;  425324.00;  423556.00;   95432.00
1.007  ;  425324.00;  423556.00;  104640.00
1.007  ;  425324.00;  423556.00;   94596.00
1.007  ;  425324.00;  423556.00;   93220.00
1.007  ;  425324.00;  423556.00;   96708.00
1.007  ;  425324.00;  423556.00;  104620.00
1.007  ;  425324.00;  423556.00;   97208.00
1.007  ;  425324.00;  423556.00;   96584.00
1.007  ;  425324.00;  423556.00;   95508.00
1.007  ;  425324.00;  423556.00;  106332.00
1.007  ;  425324.00;  423556.00;   93872.00
1.007  ;  425324.00;  423556.00;   98400.00
1.007  ;  425324.00;  423556.00;  105560.00
1.007  ;  425324.00;  423556.00;   93820.00
1.007  ;  425324.00;  423556.00;   94040.00
1.007  ;  425324.00;  423556.00;   91032.00
1.007  ;  425324.00;  423556.00;   95640.00
1.007  ;  425324.00;  423556.00;  105912.00
1.007  ;  425324.00;  423556.00;   94264.00
1.007  ;  425324.00;  423556.00;   94252.00
1.007  ;  425324.00;  423556.00;   96588.00
1.007  ;  425324.00;  423556.00;  104796.00
1.007  ;  425324.00;  423556.00;   89740.00
1.007  ;  425324.00;  423556.00;   92288.00
1.007  ;  425324.00;  423556.00;  104112.00
1.007  ;  425324.00;  423556.00;   94368.00
1.007  ;  425324.00;  423556.00;   93684.00
1.007  ;  425324.00;  423556.00;   96384.00
1.007  ;  425324.00;  423556.00;  106272.00
1.007  ;  425324.00;  423556.00;   93360.00
1.007  ;  425324.00;  423556.00;   93716.00
1.007  ;  425324.00;  423556.00;   95432.00
1.007  ;  425324.00;  423556.00;  104648.00
1.007  ;  425324.00;  423556.00;   95236.00
1.007  ;  425324.00;  423556.00;   95640.00
1.007  ;  425324.00;  423556.00;  105900.00
1.007  ;  425324.00;  423556.00;   93332.00
1.007  ;  425324.00;  423556.00;   91536.00
1.007  ;  425324.00;  423556.00;   96572.00
1.007  ;  425324.00;  423556.00;  104792.00
1.007  ;  425324.00;  423556.00;   95504.00
1.007  ;  425324.00;  423556.00;   95424.00
1.007  ;  425324.00;  423556.00;  104100.00
1.007  ;  425324.00;  423556.00;   93592.00
1.007  ;  425324.00;  423556.00;   92948.00
1.007  ;  425324.00;  423556.00;   96392.00
1.007  ;  425324.00;  423556.00;  106284.00
1.007  ;  425324.00;  423556.00;   92712.00
1.007  ;  425324.00;  423556.00;   93240.00
1.007  ;  425324.00;  423556.00;   95420.00
1.007  ;  425324.00;  423556.00;   95208.00
1.007  ;  425324.00;  423556.00;   94644.00
1.007  ;  425324.00;  423556.00;   95636.00
1.007  ;  425324.00;  423556.00;   96716.00
1.007  ;  425324.00;  423556.00;   97892.00
1.007  ;  425324.00;  423556.00;   93600.00
1.007  ;  425324.00;  423556.00;   96572.00
1.007  ;  425324.00;  423556.00;  104772.00
1.007  ;  425324.00;  423556.00;   94000.00
1.007  ;  425324.00;  423556.00;   93072.00
1.007  ;  425324.00;  423556.00;  103416.00
1.007  ;  425324.00;  423556.00;   94556.00
1.007  ;  425324.00;  423556.00;   93736.00
1.007  ;  425324.00;  423556.00;   96396.00
1.007  ;  425324.00;  423556.00;  106288.00
1.007  ;  425324.00;  423556.00;   93468.00
1.007  ;  425324.00;  423556.00;   94144.00
1.007  ;  425324.00;  423556.00;   95400.00
1.007  ;  425324.00;  423556.00;  104644.00
1.007  ;  425324.00;  423556.00;   95352.00
1.007  ;  425324.00;  423556.00;   95636.00
1.007  ;  425324.00;  423556.00;  105908.00
1.006  ;  425324.00;  423556.00;   93276.00
1.007  ;  425324.00;  423556.00;   93424.00
1.007  ;  425324.00;  423556.00;   91064.00
1.007  ;  425324.00;  423556.00;   95504.00
1.007  ;  425324.00;  423556.00;  106324.00
1.007  ;  425324.00;  423556.00;   93812.00
1.007  ;  425324.00;  423556.00;   93640.00
1.007  ;  425324.00;  423556.00;  100344.00
1.007  ;  425324.00;  423556.00;  109272.00
1.007  ;  425324.00;  423556.00;   47868.00
1.011  ;  425324.00;  423556.00;   16420.00
1.008  ;  425324.00;  423556.00;   26260.00
1.007  ;  425324.00;  423556.00;   16104.00
1.007  ;  425324.00;  423556.00;   26376.00
1.008  ;  425324.00;  423556.00;   16508.00
1.007  ;  425324.00;  423556.00;   27316.00
1.009  ;  425324.00;  423556.00;   17060.00
1.007  ;  425324.00;  423556.00;   26920.00
1.008  ;  425324.00;  423556.00;   16196.00
1.007  ;  425324.00;  423556.00;   26088.00
1.007  ;  425324.00;  423556.00;   17404.00
1.006  ;  425324.00;  423556.00;   16328.00
1.007  ;  425324.00;  423556.00;   27984.00
1.008  ;  425324.00;  423556.00;   16608.00
1.008  ;  425324.00;  423556.00;   27816.00
1.008  ;  425324.00;  423556.00;   16124.00
1.007  ;  425324.00;  423556.00;   27288.00
1.007  ;  425324.00;  423556.00;   16144.00
1.008  ;  425324.00;  423556.00;   27448.00
1.007  ;  425324.00;  423556.00;   16276.00
1.008  ;  425324.00;  423556.00;   32624.00
1.005  ;  349812.00;  348044.00;   34288.00
1.006  ;  349812.00;  348044.00;   57024.00
1.006  ;  349812.00;  348044.00;   52620.00
1.006  ;  349812.00;  348044.00;   28844.00
1.006  ;  349812.00;  348044.00;   48064.00
1.006  ;  349812.00;  348044.00;   56612.00
1.006  ;  349812.00;  348044.00;   36672.00
1.006  ;  355756.00;  353988.00;   37328.00
1.006  ;  366576.00;  364808.00;   59168.00
1.006  ;  373024.00;  371256.00;   55732.00
1.006  ;  373024.00;  371256.00;   29264.00
1.006  ;  386876.00;  385108.00;   47800.00
1.006  ;  399864.00;  398096.00;   53440.00
1.007  ;  421856.00;  420088.00;   55140.00
1.007  ;  421856.00;  420088.00;   26232.00
1.007  ;  425512.00;  423744.00;   98320.00
1.007  ;  425512.00;  423744.00;   94712.00
1.007  ;  425512.00;  423744.00;   95700.00
1.007  ;  425512.00;  423744.00;  105916.00
1.007  ;  425512.00;  423744.00;   93872.00
1.007  ;  425512.00;  423744.00;   93160.00
1.007  ;  425512.00;  423744.00;   96688.00
1.007  ;  425512.00;  423744.00;  104836.00
1.007  ;  425512.00;  423744.00;   94440.00
1.007  ;  425512.00;  423744.00;   93000.00
1.007  ;  425512.00;  423744.00;  104172.00
1.007  ;  425512.00;  423744.00;   95244.00
1.007  ;  425512.00;  423744.00;   93424.00
1.007  ;  425512.00;  423744.00;   96504.00
1.007  ;  425512.00;  423744.00;  106360.00
1.007  ;  425512.00;  423744.00;   93348.00
1.007  ;  425512.00;  423744.00;   93208.00
1.007  ;  425512.00;  423744.00;   95476.00
1.007  ;  425512.00;  423744.00;  104752.00
1.007  ;  425512.00;  423744.00;   95936.00
1.007  ;  425512.00;  423744.00;   95704.00
1.007  ;  425512.00;  423744.00;  106048.00
1.007  ;  425512.00;  423744.00;   93160.00
1.007  ;  425512.00;  423744.00;   91640.00
1.007  ;  425512.00;  423744.00;   96688.00
1.007  ;  425512.00;  423744.00;  104824.00
1.007  ;  425512.00;  423744.00;   90024.00
1.007  ;  425512.00;  423744.00;   95520.00
1.006  ;  425512.00;  423744.00;  104184.00
1.007  ;  425512.00;  423744.00;   94168.00
1.007  ;  425512.00;  423744.00;   93144.00
1.007  ;  425512.00;  423744.00;   96516.00
1.007  ;  425512.00;  423744.00;  106356.00
1.007  ;  425512.00;  423744.00;   97312.00
1.007  ;  425512.00;  423744.00;   96536.00
1.007  ;  425512.00;  423744.00;  104656.00
1.007  ;  425512.00;  423744.00;   92616.00
1.007  ;  425512.00;  423744.00;   87668.00
1.007  ;  425512.00;  423744.00;   95700.00
1.007  ;  425512.00;  423744.00;  106052.00
1.007  ;  425512.00;  423744.00;   93664.00
1.007  ;  425512.00;  423744.00;   92672.00
1.007  ;  425512.00;  423744.00;   96692.00
1.007  ;  425512.00;  423744.00;  104820.00
1.007  ;  425512.00;  423744.00;   89804.00
1.007  ;  425512.00;  423744.00;   95512.00
1.007  ;  425512.00;  423744.00;  104180.00
1.007  ;  425512.00;  423744.00;   93616.00
1.007  ;  425512.00;  423744.00;   92200.00
1.007  ;  425512.00;  423744.00;   99488.00
1.007  ;  425512.00;  423744.00;   96272.00
1.007  ;  425512.00;  423744.00;   94600.00
1.007  ;  425512.00;  423744.00;   96548.00
1.007  ;  425512.00;  423744.00;  104008.00
1.007  ;  425512.00;  423744.00;   94688.00
1.007  ;  425512.00;  423744.00;   96116.00
1.007  ;  425512.00;  423744.00;   95700.00
1.007  ;  425512.00;  423744.00;  106052.00
1.007  ;  425512.00;  423744.00;   94400.00
1.007  ;  425512.00;  423744.00;   92020.00
1.007  ;  425512.00;  423744.00;   97960.00
1.007  ;  425512.00;  423744.00;   95348.00
1.007  ;  425512.00;  423744.00;   96580.00
1.007  ;  425512.00;  423744.00;   95516.00
1.007  ;  425512.00;  423744.00;  104188.00
1.007  ;  425512.00;  423744.00;   93392.00
1.007  ;  425512.00;  423744.00;   95572.00
1.007  ;  425512.00;  423744.00;  106440.00
1.007  ;  425512.00;  423744.00;   95492.00
1.007  ;  425512.00;  423744.00;   93120.00
1.007  ;  425512.00;  423744.00;   96532.00
1.007  ;  425512.00;  423744.00;  104636.00
1.007  ;  425512.00;  423744.00;   98480.00
1.007  ;  425512.00;  423744.00;   95992.00
1.007  ;  425512.00;  423744.00;  105044.00
1.007  ;  425512.00;  423744.00;   94960.00
1.007  ;  425512.00;  423744.00;   94036.00
1.007  ;  425512.00;  423744.00;   95292.00
1.007  ;  425512.00;  423744.00;  106040.00
1.007  ;  425512.00;  423744.00;   97992.00
1.007  ;  425512.00;  423744.00;   96864.00
1.007  ;  425512.00;  423744.00;  104688.00
1.007  ;  425512.00;  423744.00;   92976.00
1.007  ;  425512.00;  423744.00;   93148.00
1.007  ;  425512.00;  423744.00;  104828.00
1.007  ;  425512.00;  423744.00;   95708.00
1.007  ;  425512.00;  423744.00;   94900.00
1.007  ;  425512.00;  423744.00;   95008.00
1.007  ;  425512.00;  423744.00;  105716.00
1.007  ;  425512.00;  423744.00;   92584.00
1.007  ;  425512.00;  423744.00;   92440.00
1.007  ;  425512.00;  423744.00;   96892.00
1.007  ;  425512.00;  423744.00;   94772.00
1.007  ;  425512.00;  423744.00;   89048.00
1.007  ;  425512.00;  423744.00;   97320.00
1.007  ;  425512.00;  423744.00;  104700.00
1.007  ;  425512.00;  423744.00;   94704.00
1.007  ;  425512.00;  423744.00;   93316.00
1.007  ;  425512.00;  423744.00;   96872.00
1.007  ;  425512.00;  423744.00;  104700.00
1.007  ;  425512.00;  423744.00;   91896.00
1.007  ;  425512.00;  423744.00;   91160.00
1.007  ;  425512.00;  423744.00;  104832.00
1.007  ;  425512.00;  423744.00;   95644.00
1.007  ;  425512.00;  423744.00;   94604.00
1.007  ;  425512.00;  423744.00;   95004.00
1.007  ;  425512.00;  423744.00;  105724.00
1.007  ;  425512.00;  423744.00;   92432.00
1.007  ;  425512.00;  423744.00;   96516.00
1.007  ;  425512.00;  423744.00;  106360.00
1.007  ;  425512.00;  423744.00;   93736.00
1.007  ;  425512.00;  423744.00;   93816.00
1.007  ;  425512.00;  423744.00;   95472.00
1.007  ;  425512.00;  423744.00;  104712.00
1.007  ;  425512.00;  423744.00;   92512.00
1.007  ;  425512.00;  423744.00;   97340.00
1.007  ;  425512.00;  423744.00;  106044.00
1.007  ;  425512.00;  423744.00;   93692.00
1.007  ;  425512.00;  423744.00;   92448.00
1.007  ;  425512.00;  423744.00;   96688.00
1.007  ;  425512.00;  423744.00;  104832.00
1.007  ;  425512.00;  423744.00;   95264.00
1.007  ;  425512.00;  423744.00;   95520.00
1.008  ;  425512.00;  423744.00;  102992.00
1.007  ;  425512.00;  423744.00;   95060.00
1.007  ;  425512.00;  423744.00;   94196.00
1.007  ;  425512.00;  423744.00;   96520.00
1.007  ;  425512.00;  423744.00;  106372.00
1.007  ;  425512.00;  423744.00;   94256.00
1.007  ;  425512.00;  423744.00;   94300.00
1.007  ;  425512.00;  423744.00;   95468.00
1.007  ;  425512.00;  423744.00;  108176.00
1.007  ;  425512.00;  423744.00;   98444.00
1.007  ;  425512.00;  423744.00;   93860.00
1.007  ;  425512.00;  423744.00;   16288.00
1.007  ;  425512.00;  423744.00;   27632.00
1.007  ;  425512.00;  423744.00;   16136.00
1.007  ;  425512.00;  423744.00;   27768.00
1.007  ;  425512.00;  423744.00;   16532.00
1.007  ;  425512.00;  423744.00;   28552.00
1.007  ;  425512.00;  423744.00;   17024.00
1.007  ;  425512.00;  423744.00;   28284.00
1.007  ;  425512.00;  423744.00;   16176.00
1.007  ;  425512.00;  423744.00;   27292.00
1.009  ;  425512.00;  423744.00;   16164.00
1.007  ;  425512.00;  423744.00;   27692.00
1.007  ;  425512.00;  423744.00;   16604.00
1.007  ;  425512.00;  423744.00;   27356.00
1.007  ;  425512.00;  423744.00;   16520.00
1.007  ;  425512.00;  423744.00;   27120.00
1.009  ;  425512.00;  423744.00;   16156.00
1.007  ;  425512.00;  423744.00;   25988.00
1.009  ;  425512.00;  423744.00;   16156.00
1.007  ;  425512.00;  423744.00;   26128.00
1.007  ;  425512.00;  423744.00;   16360.00
